"Source","Station","Latitude","Longitude","Date","Datetime","DissAmmonia","DissAmmonia_Sign","DissNitrateNitrite","DissNitrateNitrite_Sign","DissOrthophos","DissOrthophos_Sign","Chlorophyll","Chlorophyll_Sign","Month","Year","Nitrate","Phosphorus","Chl"
"USGS_CAWSC","USGS-380631122032201",38.10853056,-122.0559806,2022-03-29,2022-03-29 17:45:00,0.06,"=",0.35,"=",0.073,"=",NA,"=",3,2022,0.35,0.073,NA
"USGS_CAWSC","USGS-11455315",38.2430111,-121.684286,2022-04-25,2022-04-25 18:00:00,0.03,"=",0.14,"=",0.065,"=",NA,"=",4,2022,0.14,0.065,NA
"USGS_CAWSC","USGS-11312676",37.9427017,-121.5341175,2022-05-04,2022-05-04 17:45:00,0.03,"=",0.4,"=",0.066,"=",2.1,"=",5,2022,0.4,0.066,2.1
"USGS_CAWSC","USGS-380631122032201",38.10853056,-122.0559806,2022-02-16,2022-02-16 19:00:00,0.1,"=",0.52,"=",0.072,"=",2.1,"=",2,2022,0.52,0.072,2.1
"USGS_CAWSC","USGS-11455485",38.0778083,-121.767286,2022-02-16,2022-02-16 17:00:00,0.03,"=",0.28,"=",0.038,"=",1.7,"=",2,2022,0.28,0.038,1.7
"USGS_CAWSC","USGS-11311300",37.9925,-121.4538889,2022-05-17,2022-05-17 17:46:00,NA,"=",NA,"=",NA,"=",1.5,"=",5,2022,NA,NA,1.5
"USGS_CAWSC","USGS-11313460",38.05944444,-121.5572222,2022-05-17,2022-05-17 16:35:00,NA,"=",NA,"=",NA,"=",2,"=",5,2022,NA,NA,2
"USGS_CAWSC","USGS-11447650",38.45601954,-121.5013437,2022-04-13,2022-04-13 17:33:00,0.03,"=",0.06,"=",0.032,"=",1.9,"=",4,2022,0.06,0.032,1.9
"USGS_CAWSC","USGS-11336790",38.09638889,-121.496111,2022-04-22,2022-04-22 21:00:00,0.04,"=",0.16,"=",0.066,"=",NA,"=",4,2022,0.16,0.066,NA
"USGS_CAWSC","USGS-11336685",38.2233333,-121.5072222,2022-05-18,2022-05-18 16:57:00,NA,"=",NA,"=",NA,"=",1.8,"=",5,2022,NA,NA,1.8
"USGS_CAWSC","USGS-11455485",38.0778083,-121.767286,2022-05-17,2022-05-17 23:40:00,NA,"=",NA,"=",NA,"=",2.9,"= (estimated)",5,2022,NA,NA,2.9
"USGS_CAWSC","USGS-11447650",38.45601954,-121.5013437,2022-06-01,2022-06-01 17:15:00,0.01,"< (estimated)",0.05,"=",0.027,"=",1.2,"=",6,2022,0.05,0.027,1.2
"USGS_CAWSC","USGS-11336790",38.09638889,-121.496111,2022-05-24,2022-05-24 19:15:00,NA,"=",NA,"=",NA,"=",21.4,"=",5,2022,NA,NA,21.4
"USGS_CAWSC","USGS-11455095",38.47686944,-121.5836417,2022-04-26,2022-04-26 19:45:00,0.01,"< (estimated)",0.11,"=",0.1,"=",5.2,"=",4,2022,0.11,0.1,5.2
"USGS_CAWSC","USGS-11455140",38.34916667,-121.6447222,2022-04-25,2022-04-25 20:30:00,0.02,"=",0.02,"=",0.162,"=",0.8,"=",4,2022,0.02,0.162,0.8
"USGS_CAWSC","USGS-11455095",38.47686944,-121.5836417,2022-06-07,2022-06-07 19:45:00,0.01,"< (estimated)",0.01,"=",0.102,"=",4.5,"=",6,2022,0.01,0.102,4.5
"USGS_CAWSC","USGS-381142122015801",38.19489444,-122.0328139,2022-04-28,2022-04-28 20:15:00,0.09,"=",0.71,"=",0.096,"=",4.6,"=",4,2022,0.71,0.096,4.6
"USGS_CAWSC","USGS-11455142",38.34166667,-121.6438889,2022-04-26,2022-04-26 18:00:00,0.01,"< (estimated)",0.15,"=",0.077,"=",4.4,"=",4,2022,0.15,0.077,4.4
"USGS_CAWSC","USGS-11337190",38.0521424,-121.6888428,2022-06-29,2022-06-29 16:45:00,0.01,"=",0.15,"=",0.057,"=",NA,"=",6,2022,0.15,0.057,NA
"USGS_CAWSC","USGS-11455485",38.0778083,-121.767286,2022-04-04,2022-04-04 19:15:00,0.02,"=",0.21,"=",0.067,"=",10.3,"=",4,2022,0.21,0.067,10.3
"USGS_CAWSC","USGS-11447650",38.45601954,-121.5013437,2022-05-13,2022-05-13 16:15:00,0.01,"< (estimated)",0.04,"=",0.019,"=",5.1,"=",5,2022,0.04,0.019,5.1
"USGS_CAWSC","USGS-11312676",37.9427017,-121.5341175,2022-05-24,2022-05-24 16:45:00,0.03,"=",0.22,"=",0.072,"=",NA,"=",5,2022,0.22,0.072,NA
"USGS_CAWSC","USGS-11447650",38.45601954,-121.5013437,2022-03-29,2022-03-29 20:45:00,0.03,"=",0.11,"=",0.045,"=",NA,"=",3,2022,0.11,0.045,NA
"USGS_CAWSC","USGS-381142122015801",38.19489444,-122.0328139,2022-06-23,2022-06-23 20:30:00,0.08,"=",0.53,"=",0.143,"=",4.6,"=",6,2022,0.53,0.143,4.6
"USGS_CAWSC","USGS-11455485",38.0778083,-121.767286,2022-06-14,2022-06-14 16:15:00,0.03,"=",0.21,"=",0.06,"=",NA,"=",6,2022,0.21,0.06,NA
"USGS_CAWSC","USGS-11312676",37.9427017,-121.5341175,2022-06-16,2022-06-16 17:30:00,0.02,"=",0.15,"=",0.087,"=",1.9,"=",6,2022,0.15,0.087,1.9
"USGS_CAWSC","USGS-11455315",38.2430111,-121.684286,2022-05-16,2022-05-16 16:05:00,NA,"=",NA,"=",NA,"=",3.3,"=",5,2022,NA,NA,3.3
"USGS_CAWSC","USGS-11455485",38.0778083,-121.767286,2022-06-29,2022-06-29 15:45:00,0.01,"< (estimated)",0.17,"=",0.059,"=",NA,"=",6,2022,0.17,0.059,NA
"USGS_CAWSC","USGS-11455485",38.0778083,-121.767286,2022-05-19,2022-05-19 20:45:00,0.02,"=",0.17,"=",0.053,"=",NA,"=",5,2022,0.17,0.053,NA
"USGS_CAWSC","USGS-11455315",38.2430111,-121.684286,2022-06-28,2022-06-28 17:15:00,0.01,"< (estimated)",0.06,"=",0.051,"=",NA,"=",6,2022,0.06,0.051,NA
"USGS_CAWSC","USGS-11455140",38.34916667,-121.6447222,2022-05-31,2022-05-31 20:30:00,NA,"=",NA,"=",NA,"=",1.3,"=",5,2022,NA,NA,1.3
"USGS_CAWSC","USGS-11447890",38.25769218,-121.5182865,2022-05-13,2022-05-13 17:45:00,0.01,"< (estimated)",0.09,"=",0.021,"=",9.4,"=",5,2022,0.09,0.021,9.4
"USGS_CAWSC","USGS-382010121402301",38.33616667,-121.672925,2022-05-16,2022-05-16 17:45:00,NA,"=",NA,"=",NA,"=",1.2,"=",5,2022,NA,NA,1.2
"USGS_CAWSC","USGS-11312676",37.9427017,-121.5341175,2022-06-29,2022-06-29 18:00:00,0.01,"< (estimated)",0.13,"=",0.089,"=",2.5,"=",6,2022,0.13,0.089,2.5
"USGS_CAWSC","USGS-380631122032201",38.10853056,-122.0559806,2022-06-23,2022-06-23 18:30:00,0.04,"=",0.26,"=",0.096,"=",4.3,"=",6,2022,0.26,0.096,4.3
"USGS_CAWSC","USGS-381142122015801",38.19489444,-122.0328139,2022-05-23,2022-05-23 21:30:00,0.11,"=",0.87,"=",0.201,"=",4.8,"=",5,2022,0.87,0.201,4.8
"USGS_CAWSC","USGS-11313405",37.96992306,-121.572174,2022-05-18,2022-05-18 22:30:00,NA,"=",NA,"=",NA,"=",1.9,"=",5,2022,NA,NA,1.9
"USGS_CAWSC","USGS-11455385",38.19395556,-121.6580028,2022-06-15,2022-06-15 20:30:00,0.01,"< (estimated)",0.1,"=",0.055,"=",1.9,"=",6,2022,0.1,0.055,1.9
"USGS_CAWSC","USGS-11336790",38.09638889,-121.496111,2022-06-16,2022-06-16 19:45:00,0.03,"=",0.15,"=",0.057,"=",2.2,"=",6,2022,0.15,0.057,2.2
"USGS_CAWSC","USGS-11455140",38.34916667,-121.6447222,2022-06-28,2022-06-28 19:45:00,0.01,"< (estimated)",0.01,"=",0.181,"=",3.9,"=",6,2022,0.01,0.181,3.9
"USGS_CAWSC","USGS-11447650",38.45601954,-121.5013437,2022-05-19,2022-05-19 18:34:00,NA,"=",NA,"=",NA,"=",1.8,"= (estimated)",5,2022,NA,NA,1.8
"USGS_CAWSC","USGS-11455315",38.2430111,-121.684286,2022-06-15,2022-06-15 17:30:00,0.01,"< (estimated)",0.07,"=",0.053,"=",NA,"=",6,2022,0.07,0.053,NA
"USGS_CAWSC","USGS-11447890",38.25769218,-121.5182865,2022-05-19,2022-05-19 17:23:00,NA,"=",NA,"=",NA,"=",1.9,"= (estimated)",5,2022,NA,NA,1.9
"USGS_CAWSC","USGS-11455315",38.2430111,-121.684286,2022-05-31,2022-05-31 18:30:00,0.01,"< (estimated)",0.03,"=",0.054,"=",7.3,"=",5,2022,0.03,0.054,7.3
"USGS_CAWSC","USGS-11447890",38.25769218,-121.5182865,2022-04-13,2022-04-13 18:37:00,0.04,"=",0.16,"=",0.061,"=",1,"=",4,2022,0.16,0.061,1
"USGS_CAWSC","USGS-11337190",38.0521424,-121.6888428,2022-04-21,2022-04-21 17:30:00,0.03,"=",0.24,"=",0.059,"=",3.3,"=",4,2022,0.24,0.059,3.3
"USGS_CAWSC","USGS-11312685",38.00305556,-121.5108333,2022-05-18,2022-05-18 19:55:00,NA,"=",NA,"=",NA,"=",5.2,"=",5,2022,NA,NA,5.2
"USGS_CAWSC","USGS-11337190",38.0521424,-121.6888428,2022-04-04,2022-04-04 21:45:00,0.02,"=",0.19,"=",0.039,"=",2.8,"=",4,2022,0.19,0.039,2.8
"USGS_CAWSC","USGS-11455276",38.3078583,-121.6924278,2022-05-16,2022-05-16 17:14:00,NA,"=",NA,"=",NA,"=",4.3,"=",5,2022,NA,NA,4.3
"USGS_CAWSC","USGS-11455508",38.04953056,-121.88755,2022-05-17,2022-05-17 23:13:00,NA,"=",NA,"=",NA,"=",1.6,"= (estimated)",5,2022,NA,NA,1.6
"USGS_CAWSC","USGS-11337190",38.0521424,-121.6888428,2022-05-19,2022-05-19 18:15:00,0.02,"=",0.21,"=",0.059,"=",NA,"=",5,2022,0.21,0.059,NA
"USGS_CAWSC","USGS-11455485",38.0778083,-121.767286,2022-05-11,2022-05-11 17:45:00,0.01,"< (estimated)",0.2,"=",0.058,"=",2.4,"=",5,2022,0.2,0.058,2.4
"USGS_CAWSC","USGS-11336790",38.09638889,-121.496111,2022-05-18,2022-05-18 19:11:00,NA,"=",NA,"=",NA,"=",15.1,"=",5,2022,NA,NA,15.1
"USGS_CAWSC","USGS-11447890",38.25769218,-121.5182865,2022-06-01,2022-06-01 21:15:00,0.03,"=",0.2,"=",0.029,"=",1.9,"=",6,2022,0.2,0.029,1.9
"USGS_CAWSC","USGS-11455142",38.34166667,-121.6438889,2022-06-07,2022-06-07 18:00:00,0.01,"< (estimated)",0.13,"=",0.068,"=",3.7,"=",6,2022,0.13,0.068,3.7
"USGS_CAWSC","USGS-11455315",38.2430111,-121.684286,2022-05-10,2022-05-10 15:30:00,0.01,"< (estimated)",0.12,"=",0.05,"=",NA,"=",5,2022,0.12,0.05,NA
"USGS_CAWSC","USGS-11337190",38.0521424,-121.6888428,2022-06-01,2022-06-01 19:45:00,0.02,"=",0.19,"=",0.054,"=",NA,"=",6,2022,0.19,0.054,NA
"USGS_CAWSC","USGS-11455508",38.04953056,-121.88755,2022-04-05,2022-04-05 19:30:00,0.01,"< (estimated)",0.24,"=",0.055,"=",12.8,"=",4,2022,0.24,0.055,12.8
"USGS_CAWSC","USGS-11312676",37.9427017,-121.5341175,2022-05-18,2022-05-18 20:22:00,NA,"=",NA,"=",NA,"=",2.3,"=",5,2022,NA,NA,2.3
"USGS_CAWSC","USGS-11455315",38.2430111,-121.684286,2022-08-23,2022-08-23 19:00:00,0.01,"< (estimated)",0.02,"=",0.056,"=",NA,"=",8,2022,0.02,0.056,NA
"USGS_CAWSC","USGS-11455385",38.19395556,-121.6580028,2022-04-14,2022-04-14 19:45:00,0.04,"=",0.18,"=",0.075,"=",1.3,"=",4,2022,0.18,0.075,1.3
"USGS_CAWSC","USGS-11455485",38.0778083,-121.767286,2022-06-01,2022-06-01 17:30:00,0.04,"=",0.23,"=",0.066,"=",2.9,"=",6,2022,0.23,0.066,2.9
"USGS_CAWSC","USGS-11455385",38.19395556,-121.6580028,2022-05-16,2022-05-16 15:40:00,NA,"=",NA,"=",NA,"=",2.5,"=",5,2022,NA,NA,2.5
"USGS_CAWSC","USGS-380631122032201",38.10853056,-122.0559806,2022-05-17,2022-05-17 22:09:00,NA,"=",NA,"=",NA,"=",2.5,"= (estimated)",5,2022,NA,NA,2.5
"USGS_CAWSC","USGS-11455385",38.19395556,-121.6580028,2022-06-07,2022-06-07 21:15:00,0.02,"=",0.15,"=",0.044,"=",1.3,"=",6,2022,0.15,0.044,1.3
"USGS_CAWSC","USGS-11312676",37.9427017,-121.5341175,2022-08-23,2022-08-23 16:30:00,0.02,"=",0.03,"=",0.059,"=",2,"=",8,2022,0.03,0.059,2
"USGS_CAWSC","USGS-11313405",37.96992306,-121.572174,2022-07-19,2022-07-19 23:25:00,NA,"=",NA,"=",NA,"=",4.6,"=",7,2022,NA,NA,4.6
"USGS_CAWSC","USGS-11455485",38.0778083,-121.767286,2022-04-21,2022-04-21 16:15:00,0.07,"=",0.25,"=",0.069,"=",6.5,"=",4,2022,0.25,0.069,6.5
"USGS_CAWSC","USGS-11337190",38.0521424,-121.6888428,2022-06-14,2022-06-14 18:45:00,0.01,"< (estimated)",0.16,"=",0.056,"=",1.9,"=",6,2022,0.16,0.056,1.9
"USGS_CAWSC","USGS-11312676",37.9427017,-121.5341175,2022-04-22,2022-04-22 18:30:00,0.03,"=",0.45,"=",0.058,"=",NA,"=",4,2022,0.45,0.058,NA
"USGS_CAWSC","USGS-11455508",38.04953056,-121.88755,2022-06-22,2022-06-22 20:15:00,0.02,"=",0.23,"=",0.079,"=",NA,"=",6,2022,0.23,0.079,NA
"USGS_CAWSC","USGS-380631122032201",38.10853056,-122.0559806,2022-04-28,2022-04-28 18:00:00,0.28,"=",0.32,"=",0.081,"=",2.5,"=",4,2022,0.32,0.081,2.5
"USGS_CAWSC","USGS-11455315",38.2430111,-121.684286,2022-07-28,2022-07-28 18:00:00,0.01,"< (estimated)",0.03,"=",0.042,"=",NA,"=",7,2022,0.03,0.042,NA
"USGS_CAWSC","USGS-11312676",37.9427017,-121.5341175,2022-07-19,2022-07-19 20:50:00,NA,"=",NA,"=",NA,"=",2.8,"=",7,2022,NA,NA,2.8
"USGS_CAWSC","USGS-11337190",38.0521424,-121.6888428,2022-05-17,2022-05-17 20:38:00,NA,"=",NA,"=",NA,"=",1.7,"= (estimated)",5,2022,NA,NA,1.7
"USGS_CAWSC","USGS-11312676",37.9427017,-121.5341175,2022-06-02,2022-06-02 17:30:00,0.03,"=",0.18,"=",0.078,"=",NA,"=",6,2022,0.18,0.078,NA
"USGS_CAWSC","USGS-11455485",38.0778083,-121.767286,2022-07-20,2022-07-20 15:25:00,NA,"=",NA,"=",NA,"=",2.4,"=",7,2022,NA,NA,2.4
"USGS_CAWSC","USGS-11455508",38.04953056,-121.88755,2022-07-20,2022-07-20 15:48:00,NA,"=",NA,"=",NA,"=",2.7,"=",7,2022,NA,NA,2.7
"USGS_CAWSC","USGS-11455315",38.2430111,-121.684286,2022-07-18,2022-07-18 16:38:00,NA,"=",NA,"=",NA,"=",0.9,"=",7,2022,NA,NA,0.9
"USGS_CAWSC","USGS-11312685",38.00305556,-121.5108333,2022-07-27,2022-07-27 21:37:00,0.01,"< (estimated)",0.03,"=",0.063,"=",NA,"=",7,2022,0.03,0.063,NA
"USGS_CAWSC","USGS-11455485",38.0778083,-121.767286,2022-08-11,2022-08-11 22:00:00,0.02,"=",0.07,"=",0.051,"=",NA,"=",8,2022,0.07,0.051,NA
"USGS_CAWSC","USGS-11455385",38.19395556,-121.6580028,2022-07-18,2022-07-18 16:10:00,NA,"=",NA,"=",NA,"=",1.3,"=",7,2022,NA,NA,1.3
"USGS_CAWSC","USGS-11455485",38.0778083,-121.767286,2022-07-27,2022-07-27 21:15:00,0.01,"< (estimated)",0.07,"=",0.052,"=",NA,"=",7,2022,0.07,0.052,NA
"USGS_CAWSC","USGS-11336790",38.09638889,-121.496111,2022-08-08,2022-08-08 22:00:00,0.01,"< (estimated)",0.06,"=",0.03,"=",NA,"=",8,2022,0.06,0.03,NA
"USGS_CAWSC","USGS-11336790",38.09638889,-121.496111,2022-07-19,2022-07-19 19:47:00,NA,"=",NA,"=",NA,"=",2,"=",7,2022,NA,NA,2
"USGS_CAWSC","USGS-11337190",38.0521424,-121.6888428,2022-07-27,2022-07-27 19:45:00,0.01,"< (estimated)",0.05,"=",0.049,"=",NA,"=",7,2022,0.05,0.049,NA
"USGS_CAWSC","USGS-11337190",38.0521424,-121.6888428,2022-07-20,2022-07-20 18:03:00,NA,"=",NA,"=",NA,"=",2.4,"=",7,2022,NA,NA,2.4
"USGS_CAWSC","USGS-11455140",38.34916667,-121.6447222,2022-07-28,2022-07-28 20:45:00,0.01,"< (estimated)",0.01,"< (estimated)",0.139,"=",1,"=",7,2022,0,0.139,1
"USGS_CAWSC","USGS-11447650",38.45601954,-121.5013437,2022-08-03,2022-08-03 17:15:00,0.01,"< (estimated)",0.04,"=",0.022,"=",NA,"=",8,2022,0.04,0.022,NA
"USGS_CAWSC","USGS-382010121402301",38.33616667,-121.672925,2022-07-18,2022-07-18 18:03:00,NA,"=",NA,"=",NA,"=",2.2,"=",7,2022,NA,NA,2.2
"USGS_CAWSC","USGS-11311300",37.9925,-121.4538889,2022-07-20,2022-07-20 19:35:00,NA,"=",NA,"=",NA,"=",3.2,"=",7,2022,NA,NA,3.2
"USGS_CAWSC","USGS-381142122015801",38.19489444,-122.0328139,2022-08-25,2022-08-25 19:00:00,NA,"=",NA,"=",NA,"=",3.2,"=",8,2022,NA,NA,3.2
"USGS_CAWSC","USGS-11312676",37.9427017,-121.5341175,2022-07-27,2022-07-27 18:30:00,0.03,"=",0.03,"=",0.069,"=",NA,"=",7,2022,0.03,0.069,NA
"USGS_CAWSC","USGS-11337190",38.0521424,-121.6888428,2022-08-24,2022-08-24 17:00:00,0.01,"< (estimated)",0.06,"=",0.051,"=",NA,"=",8,2022,0.06,0.051,NA
"USGS_CAWSC","USGS-11455095",38.47686944,-121.5836417,2022-08-02,2022-08-02 20:15:00,0.01,"< (estimated)",0.06,"=",0.128,"=",NA,"=",8,2022,0.06,0.128,NA
"USGS_CAWSC","USGS-11336685",38.2233333,-121.5072222,2022-07-19,2022-07-19 17:05:00,NA,"=",NA,"=",NA,"=",1.1,"=",7,2022,NA,NA,1.1
"USGS_CAWSC","USGS-380631122032201",38.10853056,-122.0559806,2022-07-20,2022-07-20 16:48:00,NA,"=",NA,"=",NA,"=",18.4,"=",7,2022,NA,NA,18.4
"USGS_CAWSC","USGS-11455385",38.19395556,-121.6580028,2022-08-09,2022-08-09 19:45:00,0.01,"< (estimated)",0.07,"=",0.04,"=",NA,"=",8,2022,0.07,0.04,NA
"USGS_CAWSC","USGS-11337190",38.0521424,-121.6888428,2022-08-11,2022-08-11 18:45:00,0.01,"< (estimated)",0.06,"=",0.051,"=",NA,"=",8,2022,0.06,0.051,NA
"USGS_CAWSC","USGS-11455142",38.34166667,-121.6438889,2022-08-02,2022-08-02 17:45:00,0.01,"< (estimated)",0.08,"=",0.078,"=",NA,"=",8,2022,0.08,0.078,NA
"USGS_CAWSC","USGS-11455142",38.34166667,-121.6438889,2022-07-06,2022-07-06 18:15:00,0.01,"< (estimated)",0.12,"=",0.079,"=",3.1,"=",7,2022,0.12,0.079,3.1
"USGS_CAWSC","USGS-11455485",38.0778083,-121.767286,2022-07-12,2022-07-12 22:15:00,0.03,"=",0.09,"=",0.056,"=",NA,"=",7,2022,0.09,0.056,NA
"USGS_CAWSC","USGS-11447890",38.25769218,-121.5182865,2022-07-21,2022-07-21 17:17:00,NA,"=",NA,"=",NA,"=",1.2,"=",7,2022,NA,NA,1.2
"USGS_CAWSC","USGS-11313460",38.05944444,-121.5572222,2022-07-20,2022-07-20 18:41:00,NA,"=",NA,"=",NA,"=",3.3,"=",7,2022,NA,NA,3.3
"USGS_CAWSC","USGS-11455315",38.2430111,-121.684286,2022-08-09,2022-08-09 17:30:00,0.03,"=",0.01,"=",0.038,"=",NA,"=",8,2022,0.01,0.038,NA
"USGS_CAWSC","USGS-11447890",38.25769218,-121.5182865,2022-08-03,2022-08-03 20:00:00,0.01,"< (estimated)",0.07,"=",0.021,"=",NA,"=",8,2022,0.07,0.021,NA
"USGS_CAWSC","USGS-11455140",38.34916667,-121.6447222,2022-08-23,2022-08-23 23:00:00,0.01,"< (estimated)",0.01,"< (estimated)",0.099,"=",0.9,"=",8,2022,0,0.099,0.9
"USGS_CAWSC","USGS-11311300",37.9925,-121.4538889,2022-08-09,2022-08-09 16:52:00,0.01,"< (estimated)",0.13,"=",0.113,"=",NA,"=",8,2022,0.13,0.113,NA
"USGS_CAWSC","USGS-11455508",38.04953056,-121.88755,2022-08-11,2022-08-11 21:15:00,0.07,"=",0.12,"=",0.08,"=",NA,"=",8,2022,0.12,0.08,NA
"USGS_CAWSC","USGS-11455485",38.0778083,-121.767286,2022-08-24,2022-08-24 21:45:00,0.03,"=",0.1,"=",0.061,"=",2.2,"=",8,2022,0.1,0.061,2.2
